,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,year
4431,FF,2021-08-02,95.8,2.6,6.15,"Ray, Robbie",642708,592662,,called_strike,,,,,8.0,Amed Rosario doubles (17) on a sharp line drive to left fielder Teoscar Hernandez.,R,R,L,TOR,CLE,S,,,0,0,2021,0.54,1.13,0.17,1.62,,,,1,1,Top,,,,,672386,,,-7.650269303779692,-139.11639459013296,-8.933684568356322,8.624135550182059,29.10446843431407,-15.633344580888824,3.51,1.57,,,,96.1,2221.0,6.4,633041,592662,672386,665489,624415,669289,543760,606192,543807,545341,54.08,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.027,2021
4432,FF,2021-08-02,94.5,2.69,6.11,"Ray, Robbie",664702,592662,field_out,hit_into_play,,,,,7.0,Myles Straw flies out to center fielder George Springer.,R,R,L,TOR,CLE,X,8.0,fly_ball,0,0,2021,0.55,1.27,-0.41,1.68,,,,0,1,Top,163.61,76.17,,,672386,,,-9.297577117739884,-137.1941918622952,-8.761637200500354,8.79066959719112,27.162361139529203,-14.310133346786037,3.3,1.5,319.0,91.4,27.0,95.1,2213.0,6.5,633041,592662,672386,665489,624415,669289,543760,606192,543807,545341,53.96,0.109,0.142,0.0,1.0,0.0,0.0,3.0,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.022,-0.241,2021
4433,SL,2021-07-28,86.3,2.56,5.78,"Ray, Robbie",666915,592662,strikeout,swinging_strike,,,,,8.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,2.0,,1,2,2021,0.03,0.36,0.25,1.8,,,,2,6,Bot,,,,,672386,,,-5.561545383469347,-125.59190038068704,-4.045970813442216,1.3369335110589555,23.08772379672423,-27.78431957642751,3.55,1.63,,,,86.5,2142.0,6.2,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.32,,,0.0,1.0,0.0,0.0,,52,4,Slider,1,4,1,4,4,1,1,4,Standard,Strategic,132.0,-0.008,-0.073,2021
4434,SL,2021-07-28,88.6,2.69,5.73,"Ray, Robbie",666915,592662,,ball,,,,,13.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,B,,,0,2,2021,0.0,0.24,-0.12,0.63,,,,2,6,Bot,,,,,672386,,,-6.858019201217258,-128.93231421501403,-6.99690543467259,1.1536405452936804,22.398147736058984,-28.39237046072552,3.55,1.71,,,,89.2,2238.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.19,,,,,,,,52,3,Slider,1,4,1,4,4,1,1,4,Standard,Strategic,119.0,0.0,0.011,2021
4435,CH,2021-07-28,88.1,2.79,5.76,"Ray, Robbie",666915,592662,,foul,,,,,9.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,,,0,1,2021,1.01,1.12,0.34,1.55,,,,2,6,Bot,,,,,672386,,,-8.043240387589574,-127.92085179981,-6.431287404218012,12.753887618948935,26.234298714835194,-18.72339810296237,3.55,1.63,131.0,67.0,69.0,88.1,1728.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.09,,,,,,,,52,2,Changeup,1,4,1,4,4,1,1,4,Standard,Strategic,138.0,0.0,-0.024,2021
4436,FF,2021-07-28,94.3,2.58,5.89,"Ray, Robbie",666915,592662,,swinging_strike,,,,,5.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,,,0,0,2021,0.79,1.55,0.17,2.3,,,,2,6,Bot,,,,,672386,,,-8.015755990386914,-136.95330992194906,-7.070918894620855,11.642413759010184,29.695492784542417,-11.24537302566084,3.55,1.63,,,,94.5,2401.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.04,,,,,,,,52,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,147.0,0.0,-0.018,2021
4437,SL,2021-07-28,87.3,2.54,5.85,"Ray, Robbie",608700,592662,strikeout,foul_tip,,,,,14.0,Kevin Plawecki strikes out on a foul tip.,R,R,L,BOS,TOR,S,2.0,,0,2,2021,0.46,0.46,0.09,0.92,,,,1,6,Bot,,,,,672386,,,-6.829552601671676,-126.91065877474593,-6.651546234031,6.334175333723395,25.705223855046995,-26.042743489592134,3.47,1.59,,,,87.1,2216.0,6.2,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.28,,,0.0,1.0,0.0,0.0,,51,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,123.0,-0.015,-0.101,2021
4438,SL,2021-07-28,87.3,2.52,5.79,"Ray, Robbie",608700,592662,,swinging_strike,,,,,13.0,Kevin Plawecki strikes out on a foul tip.,R,R,L,BOS,TOR,S,,,0,1,2021,-0.24,0.34,-0.48,0.56,,,,1,6,Bot,,,,,672386,,,-6.6901765374977415,-126.91052841805082,-7.094800487499036,-1.2487686587796656,26.240361685296804,-27.220971372305154,3.47,1.59,,,,87.1,2062.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.24,,,,,,,,51,2,Slider,1,4,1,4,4,1,1,4,Standard,Standard,156.0,0.0,-0.035,2021
4439,CH,2021-07-28,89.0,2.78,5.8,"Ray, Robbie",608700,592662,,called_strike,,,,,6.0,Kevin Plawecki strikes out on a foul tip.,R,R,L,BOS,TOR,S,,,0,0,2021,0.59,1.51,0.77,2.57,,,,1,6,Bot,,,,,672386,,,-6.203765577907896,-129.45183752680452,-5.065036235375561,7.965427690455607,27.56593942326739,-14.289518951956929,3.43,1.6,,,,89.2,1639.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.03,,,,,,,,51,1,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,143.0,0.0,-0.027,2021
4440,FF,2021-07-28,95.1,2.45,5.86,"Ray, Robbie",657077,592662,field_out,hit_into_play,,,,,5.0,Alex Verdugo lines out sharply to left fielder Lourdes Gurriel Jr.,R,L,L,BOS,TOR,X,7.0,line_drive,2,1,2021,0.73,1.51,-0.23,2.26,,,,0,6,Bot,72.12,113.45,,,672386,,,-8.685765912911084,-138.0858713832762,-7.145705032461838,11.36086210512731,31.99549279164758,-11.419435926241617,3.37,1.53,252.0,101.5,13.0,95.1,2421.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.03,0.857,0.825,0.0,1.0,0.0,0.0,4.0,50,4,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,149.0,-0.025,-0.283,2021
4441,FF,2021-07-28,95.1,2.34,5.89,"Ray, Robbie",657077,592662,,ball,,,,,13.0,Alex Verdugo lines out sharply to left fielder Lourdes Gurriel Jr.,R,L,L,BOS,TOR,B,,,1,1,2021,0.96,1.43,-1.21,1.35,,,,0,6,Bot,,,,,672386,,,-11.444323274541649,-137.84776946508222,-9.467510248606082,14.665139811630205,27.950850248801316,-11.955525244742493,3.7,1.57,,,,95.4,2358.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.04,,,,,,,,50,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,135.0,0.0,0.052,2021
4442,FF,2021-07-28,94.8,2.55,5.92,"Ray, Robbie",657077,592662,,called_strike,,,,,7.0,Alex Verdugo lines out sharply to left fielder Lourdes Gurriel Jr.,R,L,L,BOS,TOR,S,,,1,0,2021,0.67,1.37,-0.53,1.96,,,,0,6,Bot,,,,,672386,,,-9.53408957704962,-137.67780433913924,-7.774174768786385,10.53846921471372,27.800817477473725,-13.207956276232611,3.67,1.65,,,,95.0,2406.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.21,,,,,,,,50,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,147.0,0.0,-0.049,2021
4443,FF,2021-07-28,95.1,2.49,5.98,"Ray, Robbie",657077,592662,,ball,,,,,13.0,Alex Verdugo lines out sharply to left fielder Lourdes Gurriel Jr.,R,L,L,BOS,TOR,B,,,0,0,2021,0.76,1.33,-0.99,2.19,,,,0,6,Bot,,,,,672386,,,-10.851242574573192,-138.0837732055804,-7.317076995722613,11.929227295840722,27.093797874922387,-13.683515443899914,3.7,1.65,,,,95.7,2286.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.99,,,,,,,,50,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,143.0,0.0,0.038,2021
4444,FF,2021-07-28,96.1,2.42,5.87,"Ray, Robbie",543877,592662,field_out,hit_into_play,,,,,5.0,Christian Vazquez flies out to right fielder Randal Grichuk.,R,R,L,BOS,TOR,X,9.0,fly_ball,0,1,2021,0.63,1.47,-0.01,2.49,646240.0,,502110.0,2,5,Bot,180.85,90.69,,,672386,,,-7.883670599993717,-139.6378250516462,-6.728681320099444,9.965962943382642,30.94511544936374,-11.5736911996864,3.29,1.49,301.0,89.7,40.0,96.4,2148.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.99,0.009,0.017,0.0,1.0,0.0,0.0,3.0,46,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Strategic,147.0,-0.053,-0.419,2021
4445,FF,2021-07-28,95.7,2.66,5.76,"Ray, Robbie",543877,592662,,foul,,,,,5.0,Christian Vazquez flies out to right fielder Randal Grichuk.,R,R,L,BOS,TOR,S,,,0,0,2021,0.65,1.46,0.02,2.68,646240.0,,502110.0,2,5,Bot,,,,,672386,,,-8.442421447752775,-139.0627587133977,-5.798248320819503,10.345125426548416,31.79807885823072,-12.085942272570431,3.29,1.49,207.0,82.3,57.0,95.8,2193.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.04,,,,,,,,46,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Strategic,146.0,0.0,-0.068,2021
4446,SL,2021-07-28,88.1,2.68,5.82,"Ray, Robbie",592669,592662,strikeout,swinging_strike,,,,,3.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,S,2.0,,3,2,2021,-0.29,0.43,0.37,3.15,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-5.058770503824113,-128.3936071632848,-1.3859324280302912,-2.294891244232915,22.70318080809449,-27.256367025539905,3.41,1.56,,,,89.0,2158.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.07,,,0.0,1.0,0.0,0.0,,45,7,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,154.0,-0.072,-0.64,2021
4447,FF,2021-07-28,95.7,2.55,5.81,"Ray, Robbie",592669,592662,,foul,,,,,13.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,S,,,3,2,2021,0.51,1.42,-0.93,2.23,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-10.360687940187312,-138.90355806884958,-7.081259460892949,8.882086342197361,29.51711754517873,-12.289343752234275,3.41,1.56,191.0,69.8,25.0,96.2,2232.0,6.6,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.91,,,,,,,,45,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,145.0,0.0,0.0,2021
4448,FF,2021-07-28,94.6,2.43,5.86,"Ray, Robbie",592669,592662,,ball,,,,,11.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,B,,,2,2,2021,0.5,1.27,-1.21,2.73,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-10.632437049717836,-137.32665631031375,-5.347565813053576,8.54648007632335,27.894281033058466,-15.048062895831364,3.4,1.6,,,,95.1,2242.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.0,,,,,,,,45,5,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,143.0,0.0,0.11,2021
4449,SL,2021-07-28,88.3,2.56,5.8,"Ray, Robbie",592669,592662,,swinging_strike,,,,,13.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,S,,,2,1,2021,0.4,0.28,-0.04,1.18,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-7.1441789698992695,-128.41529243979463,-5.74065847014808,5.873041817721721,25.05565682616432,-28.10068037952218,3.41,1.56,,,,88.2,2100.0,6.1,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.36,,,,,,,,45,4,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,162.0,0.0,-0.185,2021
4450,FF,2021-07-28,95.6,2.49,5.93,"Ray, Robbie",592669,592662,,ball,,,,,11.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,B,,,1,1,2021,0.5,1.52,-0.84,4.39,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-9.909316150131865,-138.92121468447385,-1.847769824395599,8.676850257740504,30.84114084629433,-12.273700972346886,3.49,1.65,,,,95.6,2348.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.14,,,,,,,,45,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,154.0,0.0,0.118,2021
4451,FF,2021-07-28,94.8,2.66,5.87,"Ray, Robbie",592669,592662,,called_strike,,,,,8.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,S,,,1,0,2021,0.52,1.35,-0.09,1.77,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-8.355843917688022,-137.66287789222008,-8.061918326393803,8.418588427963458,30.17588204937716,-13.303619949992704,3.43,1.62,,,,94.9,2195.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.04,,,,,,,,45,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,145.0,0.0,-0.125,2021
4452,CH,2021-07-28,88.9,2.81,5.81,"Ray, Robbie",592669,592662,,ball,,,,,14.0,Hunter Renfroe strikes out swinging.,R,R,L,BOS,TOR,B,,,0,0,2021,1.2,1.21,0.62,1.05,646240.0,,502110.0,1,5,Bot,,,,,672386,,,-7.90614877477359,-129.02234716929038,-8.154245964116143,15.08616087291779,26.696931287110704,-17.06845682710938,3.49,1.65,,,,88.9,1582.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.05,,,,,,,,45,1,Changeup,1,4,1,4,4,1,1,4,Infield shift,Standard,148.0,0.0,0.059,2021
4453,FF,2021-07-28,95.0,2.56,5.86,"Ray, Robbie",502110,592662,single,hit_into_play,,,,,11.0,J.D. Martinez singles on a fly ball to left fielder Lourdes Gurriel Jr.  Rafael Devers to 3rd.,R,R,L,BOS,TOR,X,7.0,fly_ball,2,0,2021,0.68,1.41,-1.26,2.73,,646240.0,,1,5,Bot,87.8,121.45,,,672386,,,-11.544832758136735,-137.83296084488444,-5.711217592230405,11.282057563750222,30.94207524728224,-12.993914905258578,3.49,1.6,217.0,66.3,28.0,95.0,2188.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.02,0.906,0.849,0.9,1.0,1.0,0.0,4.0,44,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,143.0,0.056,0.581,2021
4454,SL,2021-07-28,88.3,2.58,5.94,"Ray, Robbie",502110,592662,,blocked_ball,,,,,13.0,J.D. Martinez singles on a fly ball to left fielder Lourdes Gurriel Jr.  Rafael Devers to 3rd.,R,R,L,BOS,TOR,B,,,1,0,2021,-0.11,0.46,-2.2,0.45,,646240.0,,1,5,Bot,,,,,672386,,,-11.33579492577083,-127.95065073353794,-8.200500073534396,0.9144121462578456,24.569665642866795,-25.638895877508247,3.78,1.68,,,,88.1,2241.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.24,,,,,,,,44,2,Slider,1,4,1,4,4,1,1,4,Standard,Standard,147.0,0.0,0.049,2021
4455,FF,2021-07-28,92.5,2.19,6.0,"Ray, Robbie",502110,592662,,ball,,,,,13.0,J.D. Martinez singles on a fly ball to left fielder Lourdes Gurriel Jr.  Rafael Devers to 3rd.,R,R,L,BOS,TOR,B,,,0,0,2021,0.65,1.43,-2.21,2.12,,646240.0,,1,5,Bot,,,,,672386,,,-12.644622438607614,-133.91046462482336,-7.142151690005969,10.830903149714514,31.89434604212547,-13.437835832065089,3.75,1.77,,,,92.2,2229.0,6.6,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.89,,,,,,,,44,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,158.0,0.0,0.032,2021
4456,SL,2021-07-28,88.3,2.62,5.98,"Ray, Robbie",646240,592662,double,hit_into_play,,,,,14.0,"Rafael Devers doubles (27) on a fly ball to right fielder Randal Grichuk, deflected by center fielder George Springer.",R,L,L,BOS,TOR,X,8.0,fly_ball,0,0,2021,0.27,0.4,0.02,0.86,,,,1,5,Bot,155.57,93.27,,,672386,,,-6.84919860243538,-128.2799599723717,-7.209339716906468,4.321398771436125,25.876543716862777,-26.423515441948556,3.37,1.53,272.0,89.0,45.0,88.1,2284.0,6.2,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.29,0.006,0.006,1.25,1.0,1.0,1.0,3.0,43,1,Slider,1,4,1,4,4,1,1,4,Standard,Standard,159.0,0.043,0.41,2021
4457,FF,2021-07-28,96.2,2.57,5.82,"Ray, Robbie",571771,592662,strikeout,called_strike,,,,,8.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,S,2.0,,3,2,2021,0.85,1.46,0.11,1.44,,,,0,5,Bot,,,,,672386,,,-8.447050704054043,-139.593020761743,-9.311759857277362,13.086548193084834,31.847309965970023,-11.079033010339993,3.15,1.45,,,,96.1,2393.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.08,,,0.0,1.0,0.0,0.0,,42,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,150.0,-0.027,-0.318,2021
4458,SL,2021-07-28,87.7,2.37,5.98,"Ray, Robbie",571771,592662,,ball,,,,,13.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,B,,,2,2,2021,0.19,0.63,-1.07,1.1,,,,0,5,Bot,,,,,672386,,,-8.67827024836413,-127.24260784631444,-6.865025456488999,3.958590158486977,28.75002981624492,-23.95410445420555,3.17,1.57,,,,87.0,2081.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.24,,,,,,,,42,5,Slider,1,4,1,4,4,1,1,4,Infield shift,Strategic,145.0,0.0,0.101,2021
4459,SL,2021-07-28,87.6,2.57,5.85,"Ray, Robbie",571771,592662,,ball,,,,,13.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,B,,,1,2,2021,-0.01,0.56,-1.15,0.68,,,,0,5,Bot,,,,,672386,,,-8.890440175684287,-127.06332005927584,-7.398730693115874,1.763544158152088,27.20956265375481,-24.66450804429373,3.23,1.57,,,,86.9,2180.0,6.1,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.39,,,,,,,,42,4,Slider,1,4,1,4,4,1,1,4,Infield shift,Strategic,162.0,0.0,0.043,2021
4460,SL,2021-07-28,88.6,2.59,5.86,"Ray, Robbie",571771,592662,,ball,,,,,13.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,B,,,0,2,2021,0.49,0.49,-0.31,0.64,,,,0,5,Bot,,,,,672386,,,-8.073082899610672,-128.63982675306113,-7.732785677791759,7.025201397382207,24.484995986729302,-25.311077835292483,3.26,1.51,,,,88.7,2173.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.19,,,,,,,,42,3,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,155.0,0.0,0.022,2021
4461,CH,2021-07-28,86.8,2.85,5.81,"Ray, Robbie",571771,592662,,swinging_strike,,,,,12.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,S,,,0,1,2021,1.09,0.82,1.3,2.64,,,,0,5,Bot,,,,,672386,,,-5.94703758045168,-126.34871629579142,-3.125846269169469,12.835877693391495,23.55076373216249,-22.976313507546894,3.32,1.51,,,,87.5,1772.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.97,,,,,,,,42,2,Changeup,1,4,1,4,4,1,1,4,Infield shift,Standard,146.0,0.0,-0.052,2021
4462,FF,2021-07-28,93.9,2.51,6.04,"Ray, Robbie",571771,592662,,called_strike,,,,,5.0,Enrique Hernandez called out on strikes.,R,R,L,BOS,TOR,S,,,0,0,2021,0.72,1.34,0.15,2.65,,,,0,5,Bot,,,,,672386,,,-7.695730359281242,-136.4732797052262,-6.039249602027835,10.581836459555902,28.5354434356336,-14.28443616599025,3.2,1.57,,,,94.1,2208.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.11,,,,,,,,42,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,149.0,0.0,-0.038,2021
4463,SL,2021-07-28,88.2,2.69,5.82,"Ray, Robbie",656308,592662,strikeout,swinging_strike_blocked,,,,,13.0,Michael Chavis strikes out swinging.,R,R,L,BOS,TOR,S,2.0,,1,2,2021,0.21,0.58,-0.39,0.83,,,608700.0,2,4,Bot,,,,,672386,,,-7.925494613553453,-128.12878643825573,-7.2384759405361585,3.988488184239674,26.352057243731487,-24.44575977433757,3.3,1.5,,,,88.2,2305.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.15,,,0.0,1.0,0.0,0.0,,36,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,167.0,-0.034,-0.155,2021
4464,SL,2021-07-28,88.6,2.71,5.81,"Ray, Robbie",656308,592662,,blocked_ball,,,,,14.0,Michael Chavis strikes out swinging.,R,R,L,BOS,TOR,B,,,0,2,2021,0.21,0.39,0.96,0.55,,,608700.0,2,4,Bot,,,,,672386,,,-4.684065757249615,-129.00686811091347,-7.664481241411762,3.212112866764194,23.14195377249663,-26.540494749697416,3.4,1.48,,,,88.9,2207.0,6.1,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.38,,,,,,,,36,3,Slider,1,3,1,3,3,1,1,3,Standard,Standard,153.0,0.0,0.017,2021
4465,SL,2021-07-28,86.5,2.72,5.82,"Ray, Robbie",656308,592662,,swinging_strike_blocked,,,,,13.0,Michael Chavis strikes out swinging.,R,R,L,BOS,TOR,S,,,0,1,2021,-0.25,0.32,-0.72,0.84,,,608700.0,2,4,Bot,,,,,672386,,,-7.68912059372902,-125.70975719560737,-6.345111862496308,-1.270109010347936,23.62976798632321,-27.732756312961115,3.3,1.5,,,,86.7,2218.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.21,,,,,,,,36,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,158.0,0.0,-0.047,2021
4466,FF,2021-07-28,94.6,2.78,6.0,"Ray, Robbie",656308,592662,,swinging_strike,,,,,6.0,Michael Chavis strikes out swinging.,R,R,L,BOS,TOR,S,,,0,0,2021,0.82,1.46,0.69,2.72,,,608700.0,2,4,Bot,,,,,672386,,,-7.27336483517973,-137.47111186867937,-6.133851658162064,12.006658019273416,30.539352706595984,-12.497340805125456,3.3,1.5,2.0,,,94.6,2297.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.16,,,,,,,,36,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,147.0,0.0,-0.042,2021
4467,SL,2021-07-28,89.4,2.54,5.92,"Ray, Robbie",666915,592662,strikeout,swinging_strike,,,,,13.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,2.0,,0,2,2021,-0.08,0.49,-0.87,1.7,,,608700.0,1,4,Bot,,,,,672386,,,-8.229040277050414,-130.07754367895845,-5.560965386238944,0.4529509558800478,21.73180137883802,-25.676238267476432,3.55,1.63,,,,90.3,2235.0,6.4,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.09,,,0.0,1.0,0.0,0.0,,35,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,150.0,-0.044,-0.189,2021
4468,FF,2021-07-28,95.6,2.66,5.89,"Ray, Robbie",666915,592662,,foul,,,,,4.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,,,0,2,2021,0.79,1.3,-0.54,2.79,,,608700.0,1,4,Bot,,,,,672386,,,-10.241865732955748,-138.9199562073409,-5.51421206761164,12.40188178666097,29.03313608110131,-14.29336875029569,3.55,1.63,306.0,100.4,49.0,96.1,2324.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.97,,,,,,,,35,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,153.0,0.0,0.0,2021
4469,FF,2021-07-28,95.0,2.83,5.81,"Ray, Robbie",666915,592662,,foul,,,,,6.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,,,0,1,2021,0.57,1.22,0.32,2.56,,,608700.0,1,4,Bot,,,,,672386,,,-7.860284699338436,-138.16594728436073,-5.682460405289946,8.852086772774465,26.44666887236515,-15.42283920017204,3.55,1.63,191.0,92.3,65.0,95.9,2300.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,53.98,,,,,,,,35,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,149.0,0.0,-0.064,2021
4470,FF,2021-07-28,95.3,2.66,5.92,"Ray, Robbie",666915,592662,,swinging_strike,,,,,13.0,Bobby Dalbec strikes out swinging.,R,R,L,BOS,TOR,S,,,0,0,2021,0.45,1.41,-1.13,2.5,,,608700.0,1,4,Bot,,,,,672386,,,-10.952861653838836,-138.2293168614772,-6.484172189539869,8.1250844961187,29.988062698133422,-12.78256456036785,3.55,1.63,,,,95.2,2282.0,6.3,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.17,,,,,,,,35,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,155.0,0.0,-0.049,2021
4471,FF,2021-07-28,95.3,2.76,5.86,"Ray, Robbie",608700,592662,walk,ball,,,,,12.0,Kevin Plawecki walks.,R,R,L,BOS,TOR,B,,,3,2,2021,0.54,1.39,1.44,4.17,,,,1,4,Bot,,,,,672386,,,-4.712138729897283,-138.76797512843055,-1.9492990243250268,8.010157857687917,29.393900532252776,-13.967154777476928,3.35,1.6,,,,95.9,2234.0,6.5,633162,592662,672386,665489,543760,624415,666182,666971,543807,545341,54.04,,,0.7,1.0,0.0,0.0,,34,6,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,148.0,0.041,0.215,2021
